uf; sequencial_candidato; nome; sigla_partido
"SP";"250000003385";"CANTORA ROSY SANTANNA";"PHS"
"SP";"250000002612";"AURO OCTAVIANI";"PMDB"
"SP";"250000002755";"ALLISON CANBRASIL";"PRP"
"SP";"250000002297";"TONINHO SILVA";"PRTB"
"SP";"250000001247";"MARCELO LOBATO";"PRB"
"SP";"250000001842";"ZILMA BRASIL";"PSOL"
"SP";"250000004070";"DR. DIOGO SIMPLICIO";"PSDC"
"SP";"250000000023";"TONIOLO";"PC do B"
"SP";"250000003506";"SERGIO GRILLO";"PTC"
"SP";"250000001186";"LENIRA";"PSB"
"SP";"250000000344";"DRICA SANTOS";"PSL"
"SP";"250000000213";"JHONES BONSERV";"PTN"
"SP";"250000001205";"ROGER BASSO";"PSB"
"SP";"250000002097";"FERREIRA PINTO";"PMDB"
"SP";"250000000366";"PACHECO";"PT do B"
"SP";"250000002456";"SONIA CRISTIANO";"PTB"
"SP";"250000001421";"RIVAEL PAPINHA";"PSB"
"SP";"250000003029";"ROBSON BARBOSA";"PEN"
"SP";"250000001973";"TIOZÃO BRUCE";"PSDC"
"SP";"250000003335";"HOFLING";"PHS"
"SP";"250000000040";"MARIA RIBEIRO";"PC do B"
"SP";"250000004092";"JOTAPÊ";"PTC"
"SP";"250000000781";"PAULINHO ALFAIATE";"SD"
"SP";"250000001432";"FATIMA RECANTO DOS PASSAROS";"PSB"
"SP";"250000001552";"CESAR ROMÃO";"PSDB"
"SP";"250000004093";"LUIZ CARLOS SILVA - LUIZINHO";"PTN"
"SP";"250000003644";"KLEYTON JOSÉ CONSERVADOR";"PTC"
"SP";"250000002274";"MAGNO - ORNITORRINCOS";"PRTB"
"SP";"250000003088";"CARLÃO INPAMA - CG";"PEN"
"SP";"250000002426";"MARCELINHO";"PTB"
"SP";"250000000443";"PR. MACIEL";"PSC"
"SP";"250000001398";"LUIZ TORTORELLO";"DEM"
"SP";"250000002069";"SÓSIA PRESIDENTE FIGUEIREDO";"PDT"
"SP";"250000003556";"JEFFERSON OLIVEIRA";"PSTU"
"SP";"250000000842";"JB SILVA";"SD"
"SP";"250000003874";"NETE MUNIZ";"PEN"
"SP";"250000003545";"BIA BENETTI";"PSTU"
"SP";"250000000533";"TIÊ DOS TRANSPORTES";"PT"
"SP";"250000000316";"PASTOR ANTONIO";"PMN"
"SP";"250000002360";"GUGU";"PTB"
"SP";"250000002090";"ALDA MARCO ANTONIO";"PSD"
"SP";"250000000681";"PORTELLA";"PR"
"SP";"250000001165";"CICOTE";"PSB"
"SP";"250000002414";"JOEL AGOSTINHO DE JESUS";"PTB"
"SP";"250000000575";"BEL SÁ";"PT"
"SP";"250000001634";"GRAZIELA DANTAS";"PSDB"
"SP";"250000000983";"TALITHA DE NADAI";"PV"
"SP";"250000000088";"WENDELL - PARANÁ";"PC do B"
"SP";"250000001368";"SARGENTO BARRETO";"PPS"
"SP";"250000001779";"ALEX MOTA";"PSOL"
"SP";"250000002795";"PAULO BATISTA";"PRP"
"SP";"250000000434";"WALDIR AGNELLO";"PSC"
"SP";"250000003684";"PAULO JACOB ROSAN";"PMDB"
"SP";"250000001009";"CARLOS PAZ";"PV"
"SP";"250000003133";"PROFESSOR DIMAS";"PEN"
"SP";"250000003584";"ANTONIO LAZARO";"PHS"
"SP";"250000001977";"PATRICIA TANI";"PSDC"
"SP";"250000001922";"GEREMIAS NUNES MOTOBOY";"PSDC"
"SP";"250000003333";"MESTRE MARCELO REYS";"PHS"
"SP";"250000003857";"SILMARA BARALDI";"PEN"
"SP";"250000002814";"MAZE LIMA";"PRP"
"SP";"250000003935";"LUANA OLIVEIRA";"PSB"
"SP";"250000002021";"GINA";"PDT"
"SP";"250000000471";"CIDINHA NATALI";"PSC"
"SP";"250000003866";"DRA. MARIA DE JESUS";"PEN"
"SP";"250000002847";"JAIRZINHO";"PRP"
"SP";"250000003838";"CICERO RAMOS CHAVES";"PEN"
"SP";"250000003614";"DANIEL VASCONCELLOS 'NIÉ'";"PSC"
"SP";"250000000342";"SILVANA FERRAZ";"PMN"
"SP";"250000000483";"CLAUDIO GADIOLI";"PSC"
"SP";"250000002171";"RODRIGO SIMÕES";"PP"
"SP";"250000001565";"GEILZA  SILVA";"PSDB"
"SP";"250000000753";"MAIONESE";"PR"
"SP";"250000000757";"LUCIO DA RÁDIO";"PR"
"SP";"250000000758";"IRMÃ IEDA";"PR"
"SP";"250000000760";"LANDI";"PR"
"SP";"250000000787";"MARCIO BORGES";"SD"
"SP";"250000002229";"OSWALDO APARECIDO";"PPL"
"SP";"250000001027";"GILSON FICO";"PV"
"SP";"250000002003";"JOSE PIRES DE ALMEIDA";"PDT"
"SP";"250000002015";"NALVA";"PDT"
"SP";"250000000821";"PASTOR LEONARDO SIMÕES";"SD"
"SP";"250000003531";"EUFRATES DE LIMA";"PSOL"
"SP";"250000000880";"ROSANGELA MONTEIRO";"PROS"
"SP";"250000002839";"PASTOR ALTAIR";"PRP"
"SP";"250000002340";"COMANDANTE HERMINE";"PCB"
"SP";"250000001981";"ABDO MAZLOUM";"PDT"
"SP";"250000002452";"ALBERTO RIBEIRO";"PTB"
"SP";"250000002054";"CESAR HAIACHI";"PDT"
"SP";"250000000997";"ALEXANDRE PIMENTA";"PV"
"SP";"250000001360";"FELIPPE MENDONÇA";"PPS"
"SP";"250000000557";"JOÃO PEDRO";"PT"
"SP";"250000000571";"BERNADETE FIN";"PT"
"SP";"250000003321";"PROFESSOR PENINHA";"PHS"
"SP";"250000002424";"MARCOS MANZANO";"PTB"
"SP";"250000002548";"INSPETOR DOUGLAS";"PTB"
"SP";"250000000068";"JORGE FUZIL";"PC do B"
"SP";"250000000998";"FLORENTINO";"PV"
"SP";"250000002286";"BIZZARRO";"PRTB"
"SP";"250000001007";"DR. STELLA";"PV"
"SP";"250000000398";"INACIO";"PSC"
"SP";"250000000240";"MIGUEL ABBUD";"PSL"
"SP";"250000003695";"ESTELA OLIVEIRA";"PMDB"
"SP";"250000003541";"KATIA NASCIMENTO";"PTN"
"SP";"250000001127";"DR. CALVO";"PSB"
"SP";"250000002920";"GLORINHA GUILHAMATE";"PHS"
"SP";"250000003028";"CESAR VICENTE";"PEN"
"SP";"250000002656";"JOSÉ BITTENCOURT";"PSD"
"SP";"250000003052";"FABIANA FASAL";"PEN"
"SP";"250000000298";"NOEMIA SANTANA";"PMN"
"SP";"250000003329";"MANELÃO";"PHS"
"SP";"250000003392";"VALERIA ITRI";"PHS"
"SP";"250000000082";"MARTA CAVALCANTE";"PC do B"
"SP";"250000003872";"MÔNICA MARIANO";"PEN"
"SP";"250000001531";"NELITO NOVAES";"PSDB"
"SP";"250000001711";"PROFESSOR BRUNO";"PSOL"
"SP";"250000000989";"WILLIAM WOO";"PV"
"SP";"250000000131";"KENNEDY RECICLA";"PTN"
"SP";"250000002678";"MARCOS ANTONIO";"PSD"
"SP";"250000003049";"JORGE MELLO";"PEN"
"SP";"250000003117";"ANDRE RICARDO DE CINQUE";"PEN"
"SP";"250000002532";"GABRIEL BARBOSA DOS SANTOS";"PTB"
"SP";"250000002211";"ANTONIO VALDO";"PPL"
"SP";"250000000988";"WALTER FELIX";"PV"
"SP";"250000001106";"ROMILDO ANTONIO";"PV"
"SP";"250000003782";"ENG. GIAN TARTAGLIONE";"PSDC"
"SP";"250000001924";"LUCIANO SILVA";"PSDC"
"SP";"250000002322";"LATINO";"PRTB"
"SP";"250000001023";"PROFESSOR FERNANDO SULLIWAM";"PV"
"SP";"250000004148";"VALCACI CANAÃ";"PV"
"SP";"250000000559";"JURACY DE ALMEIDA";"PT"
"SP";"250000002854";"MARIO RICCI";"PRP"
"SP";"250000002709";"LÉO OLIVEIRA";"PMDB"
"SP";"250000000346";"DALVA DE BARROS";"PSL"
"SP";"250000002822";"CICERO PERUEIRO";"PRP"
"SP";"250000000219";"PJV";"PTN"
"SP";"250000001654";"ALDO DEMARCHI";"DEM"
"SP";"250000003107";"MARIO BOTION";"PEN"
"SP";"250000000870";"ESTRUQUE";"PROS"
"SP";"250000001704";"SIDNEI LIMA";"PSOL"
"SP";"250000001104";"RUI RAMOS";"PV"
"SP";"250000002440";"CORONEL EDSON FERRARINI";"PTB"
"SP";"250000002514";"LUIZ MAURO PRISCO VIEIRA";"PTB"
"SP";"250000001699";"DAYSE ALVES";"PSOL"
"SP";"250000000238";"MARCUS SOLIVA";"PSL"
"SP";"250000001336";"GALENO";"PSDB"
"SP";"250000003346";"PIAUÍ";"PHS"
"SP";"250000002000";"AFONSO DOS SANTOS";"PDT"
"SP";"250000001383";"ANA BRISOTTI";"PSDB"
"SP";"250000002199";"RAFAEL DEMARCHI";"PSD"
"SP";"250000001243";"MARCIO CAMPOS";"PRB"
"SP";"250000000487";"MICHELLE CAMARGO";"PSC"
"SP";"250000002659";"ZÉ DA MIX";"PSD"
"SP";"250000001833";"DR. ROGÉRIO";"PSOL"
"SP";"250000002998";"OSMAR TOYAMA";"PRP"
"SP";"250000001372";"ORESTES TAMBOLIN";"PSDB"
"SP";"250000001235";"FAUSTO PINATO";"PRB"
"SP";"250000000494";"PAULO NEME";"PSC"
"SP";"250000000808";"TIA DANDA";"SD"
"SP";"250000000319";"BETH CARDOSO";"PMN"
"SP";"250000001297";"MATIAS";"PRB"
"SP";"250000003679";"ELISABETE DE ALMEIDA SANTO";"PMDB"
"SP";"250000002918";"DR. AILTON";"PHS"
"SP";"250000001128";"OSMAR FÉRES";"PSB"
"SP";"250000000654";"PEDRO JOSÉ DE OLIVEIRA";"PT"
"SP";"250000000243";"NELSON RODRIGUES";"PSL"
"SP";"250000000909";"CARLINHOS SILVA";"PV"
"SP";"250000001131";"GERICE LIONE";"PSB"
"SP";"250000000206";"TOTO TOSCHI DA PG";"PSL"
"SP";"250000002346";"MÔNICA MANTELLI";"PTB"
"SP";"250000002714";"PAULA PEZZONI";"PSD"
"SP";"250000002919";"NEBLINA";"PHS"
"SP";"250000002768";"MANASSEZ";"PRP"
"SP";"250000001444";"ALEXANDRE RODRIGUES";"PSB"
"SP";"250000001559";"PEDRO TOBIAS";"PSDB"
"SP";"250000001603";"BETE";"PSDB"
"SP";"250000002398";"DR. RAFÚ";"PTB"
"SP";"250000001512";"DANIEL ANNENBERG";"PSDB"
"SP";"250000003826";"ROSANGELA VIEL";"PEN"
"SP";"250000002536";"JUNIOR DA FARMÁCIA";"PTB"
"SP";"250000002852";"LUIZ PONCIDONIO";"PRP"
"SP";"250000001722";"JOÃO AMORIM";"PSOL"
"SP";"250000001294";"CARLOS ADÃO";"PRB"
"SP";"250000002353";"FÁTIMA AGUIAR";"PTB"
"SP";"250000000793";"AÇUCENA";"SD"
"SP";"250000000477";"PROFESSORA RENATA";"PSC"
"SP";"250000000627";"FERNANDA GONSALO";"PT"
"SP";"250000001611";"NENE CAMARGO";"PPS"
"SP";"250000003643";"HEITOR TOMMASINI";"PTC"
"SP";"250000003492";"MARY";"PTC"
"SP";"250000000684";"KADU GARÇOM";"PR"
"SP";"250000000473";"JOÃO NUNES";"PSC"
"SP";"250000002819";"DINHO FERNANDES";"PRP"
"SP";"250000000795";"CIDÃO TAXISTA";"SD"
"SP";"250000002748";"FERNANDO NEGRETE";"PMDB"
"SP";"250000000985";"VALDELICIO ANDRADE";"PV"
"SP";"250000001003";"HERNANDES";"PV"
"SP";"250000002225";"RODRIGO TOLEDO";"PPL"
"SP";"250000000996";"ALEXANDRE FRANCISCO";"PV"
"SP";"250000001612";"FABIO SATO";"PPS"
"SP";"250000001897";"JOSÉ CARLOS EYMAEL";"PSDC"
"SP";"250000001048";"JULIO CEZAR DO APITO";"PV"
"SP";"250000001356";"EDNA";"PPS"
"SP";"250000002072";"ROBERTO DA SAUDE";"PDT"
"SP";"250000002312";"EDERLY VIEIRA";"PRTB"
"SP";"250000003471";"AZENOR MARQUES";"PTC"
"SP";"250000001782";"MÁRCIA VIEIRA";"PSOL"
"SP";"250000001900";"BEBÊ";"PSDC"
"SP";"250000001545";"ROCHA";"PSDB"
"SP";"250000000027";"CARMEN MIRANDA";"PC do B"
"SP";"250000003602";"ADRIANO LEME";"PSC"
"SP";"250000001053";"PROF. MARCEL FERRADA";"PV"
"SP";"250000001039";"PROF. ARY";"PV"
"SP";"250000001705";"ULISSES PINHEIRO";"PSOL"
"SP";"250000001343";"CARLOS SAMPAIO";"PSDB"
"SP";"250000002947";"VOVÔ AMARAL";"PHS"
"SP";"250000001056";"MARCO COUTO";"PV"
"SP";"250000001507";"CELINO";"PSDB"
"SP";"250000000135";"MARCIO ENFERMEIRO";"PSL"
"SP";"250000003003";"RODRIGO THAI";"PRP"
"SP";"250000000286";"MAZZON";"PMN"
"SP";"250000002933";"JOSE SANTOS";"PHS"
"SP";"250000002840";"ANADIR";"PRP"
"SP";"250000001238";"DALVA DE OLIVEIRA";"PRB"
"SP";"250000001387";"APARECIDO AFONSO";"PSDB"
"SP";"250000001788";"J.J.";"PSOL"
"SP";"250000001078";"PROFESSORA ROBERTA MERLO";"PV"
"SP";"250000000611";"ANA LÍDIA";"PT"
"SP";"250000001026";"CHICO SARDELLI";"PV"
"SP";"250000002321";"BARRINHA";"PRTB"
"SP";"250000001707";"RAIMUNDO LEMOS";"PSOL"
"SP";"250000002895";"DR. HENRIQUE";"PHS"
"SP";"250000002648";"NICE";"PMDB"
"SP";"250000002198";"OTILIA DE JESUS";"PSD"
"SP";"250000003139";"SAID MOURAD";"PEN"
"SP";"250000001335";"SERGIO STORTI";"PSDB"
"SP";"250000002411";"ERLEM MACIEL DA RÁDIO";"PTB"
"SP";"250000000594";"TELMA DE SOUZA";"PT"
"SP";"250000002465";"SERGIÃO";"PTB"
"SP";"250000002478";"NEUZA DO ZÉ DO BUCHO";"PTB"
"SP";"250000001747";"AKIKO AKIYAMA";"PSOL"
"SP";"250000000281";"DUDU DO RAINHA";"PMN"
"SP";"250000001570";"CORONEL TELHADA";"PSDB"
"SP";"250000000447";"ADILSON ZOIAO";"PSC"
"SP";"250000000284";"PROFº. ARLEM";"PMN"
"SP";"250000002457";"JERUZA REIS";"PTB"
"SP";"250000002370";"CONTE LOPES";"PTB"
"SP";"250000000918";"CONCEIÇÃO CONCHETA";"PV"
"SP";"250000002596";"DR. ALOISIO";"PMDB"
"SP";"250000001978";"PARAIBA CAR";"PSDC"
"SP";"250000002928";"FABIANO DA FARMÁCIA";"PHS"
"SP";"250000000566";"MARCIO DO FLÓRIDA";"PT"
"SP";"250000002396";"JAIR ARCI";"PTB"
"SP";"250000004047";"TIYOKO HASHIMOTO";"PR"
"SP";"250000002973";"WILLYAN JOHNES";"PRP"
"SP";"250000001903";"SUBTENENTE ESTHER";"PSDC"
"SP";"250000002394";"HUGO TADEU";"PTB"
"SP";"250000003887";"CAMILA";"PSB"
"SP";"250000001439";"EDVALDO SALES TIGRE";"PSB"
"SP";"250000003878";"GISELE FINATTI";"PEN"
"SP";"250000000273";"ASSISTENTE SOCIAL VERA";"PTN"
"SP";"250000002164";"MARCOS NANE";"PP"
"SP";"250000002576";"CANTOR BELO";"PTB"
"SP";"250000000508";"ALEXANDRE PIMENTEL";"PT"
"SP";"250000001778";"ANIVALDO DA CULTURA";"PSOL"
"SP";"250000001315";"VITÓRIO QUEIROZ";"PRB"
"SP";"250000001141";"DELEGADO TADEU";"PSB"
"SP";"250000000308";"MILA DE PAULA";"PMN"
"SP";"250000001822";"NEUZA MENDES";"PSOL"
"SP";"250000002377";"GARDINALI";"PTB"
"SP";"250000001641";"ANDRÉ SOARES";"DEM"
"SP";"250000002785";"MEU JOVEM";"PRP"
"SP";"250000002472";"PROFESSORA MARGARETH CAMBUÍ";"PTB"
"SP";"250000000479";"LUCIA DO BAR";"PSC"
"SP";"250000004326";"FERNANDO PINHEIRO PEDRO";"PTB"
"SP";"250000002107";"DR. ELISEU";"PMDB"
"SP";"250000003364";"MAURICIO MERLI";"PHS"
"SP";"250000001621";"TRUCOLO";"PPS"
"SP";"250000003369";"GUEDES";"PHS"
"SP";"250000002887";"SAITO SAN";"PHS"
"SP";"250000000653";"NILTO TATTO";"PT"
"SP";"250000001272";"SERGIO REIS";"PRB"
"SP";"250000000287";"CELSO ANARUMA";"PMN"
"SP";"250000000361";"EDIMILSON MORENO";"PT do B"
"SP";"250000003533";"DR. LUCYLIO FERREIRA";"PSOL"
"SP";"250000002475";"AMARILDO DE OLIVEIRA";"PTB"
"SP";"250000002692";"MAURICIO LUDOVICO";"PSD"
"SP";"250000003582";"RONALDO MARIANO";"PHS"
"SP";"250000003875";"VERA SOUZA";"PEN"
"SP";"250000002971";"CORONEL AZOR";"PRP"
"SP";"250000000441";"KIKO  TEIXEIRA";"PSC"
"SP";"250000003889";"LUIZ JUNIOR";"PSDC"
"SP";"250000002276";"SANDRA VALERIA";"PRTB"
"SP";"250000003388";"PROFª SONINHA";"PHS"
"SP";"250000002068";"CABO WILSON";"PDT"
"SP";"250000002320";"JAILTON GUILHERME";"PRTB"
"SP";"250000002313";"EDMILSON OLIVEIRA";"PRTB"
"SP";"250000001361";"DR. ZECA";"PPS"
"SP";"250000001866";"HERBERT";"PSTU"
"SP";"250000003741";"MICK JAGGER DO BRASIL";"PSB"
"SP";"250000003900";"TOZZETTO";"PR"
"SP";"250000002937";"ELIANA GOTTS";"PHS"
"SP";"250000001556";"JOAOZINHO DA FARMACIA";"PSDB"
"SP";"250000002254";"MISSIONÁRIA ANTÔNIA";"PRTB"
"SP";"250000000652";"NEWTON LIMA";"PT"
"SP";"250000000272";"VAL CABELEREIRA";"PT do B"
"SP";"250000001204";"SEKIYA";"PSB"
"SP";"250000002742";"VANESSA DAMO";"PMDB"
"SP";"250000000123";"LÉO ÁQUILLA";"PSL"
"SP";"250000003619";"MILENA MARCATT";"PSC"
"SP";"250000002985";"NICE MENDES";"PRP"
"SP";"250000003320";"IRMÃO DUDA";"PHS"
"SP";"250000003337";"ZEZÉ";"PHS"
"SP";"250000001001";"DRA ANGELA";"PV"
"SP";"250000002701";"MOISÉS MIKHAEL";"PP"
"SP";"250000003055";"MIZAEL ROTTA";"PEN"
"SP";"250000003943";"REGINA";"PV"
"SP";"250000003835";"ELIAS VIDAL 'DENGOSO'";"PEN"
"SP";"250000000591";"TIÃO BEZERRA";"PT"
"SP";"250000002376";"SILVIO LOURENÇO";"PTB"
"SP";"250000002222";"LOCATELLI";"PPL"
"SP";"250000000242";"NEIDE ANDRELO";"PT do B"
"SP";"250000003516";"PROFESSOR CARLITO";"PSOL"
"SP";"250000003068";"JOÃO LOCO";"PEN"
"SP";"250000001869";"ARRUDA";"PSTU"
"SP";"250000002777";"GORDINHO";"PRP"
"SP";"250000002141";"LILIAN BLECH";"PMDB"
"SP";"250000002761";"ISAIAS GUIMARAES";"PRP"
"SP";"250000000352";"EVANDRO RIBEIRO";"PTC"
"SP";"250000002149";"MARIA DO CÉU";"PMDB"
"SP";"250000003509";"ZÉ DA ESTRADA";"PTC"
"SP";"250000003832";"RG - ROGERIO GOMES";"PEN"
"SP";"250000003312";"CÍCERA BEZERRA DA SILVA";"PHS"
"SP";"250000001663";"PABLO DANILO";"DEM"
"SP";"250000002170";"RODRIGO OLIVEIRA GUERRA";"PP"
"SP";"250000002138";"PROFESSOR BRAZ";"PMDB"
"SP";"250000001408";"ZÉ LEIDIANE";"PSB"
"SP";"250000002085";"DEIA BERNARDO";"PDT"
"SP";"250000000818";"CLODOALDO AZEVEDO";"SD"
"SP";"250000001959";"CANTOR SIDNEY SANTOS";"PSDC"
"SP";"250000000126";"JORDÃO";"PT do B"
"SP";"250000002952";"BETO AUTO ESCOLA";"PHS"
"SP";"250000001880";"LUIZ XAVIER";"PSTU"
"SP";"250000003110";"SALLY";"PEN"
"SP";"250000000946";"LENI SANTANA";"PV"
"SP";"250000000037";"KHALED MAHASSEN";"PC do B"
"SP";"250000002833";"VANZELLE";"PRP"
"SP";"250000000065";"GUSTAVO PETTA";"PC do B"
"SP";"250000003706";"PROFº. WADÃO DE JESUS";"PMDB"
"SP";"250000003084";"SAVINHO";"PEN"
"SP";"250000002305";"MAYARA THOMAZINI";"PRTB"
"SP";"250000000728";"GILÓ";"PR"
"SP";"250000001434";"RODRIGÃO DA PARADA";"PSB"
"SP";"250000000178";"CHARLES D'ORTO";"PTC"
"SP";"250000002101";"RINALDO PEREIRA";"PMDB"
"SP";"250000002227";"DENISE";"PPL"
"SP";"250000003544";"CAROL COLTRO";"PSTU"
"SP";"250000003558";"RAFAEL AMARAL";"PSTU"
"SP";"250000001602";"DILADOR BORGES";"PSDB"
"SP";"250000000142";"NONATO";"PTN"
"SP";"250000000097";"ANA PARAÍBANA";"PT do B"
"SP";"250000001906";"TOZADORE";"PSDC"
"SP";"250000000519";"CASÉ";"PT"
"SP";"250000003478";"SOLANGE CASTILHO";"PSOL"
"SP";"250000001863";"EVERALDO";"PSTU"
"SP";"250000002955";"FERNANDO LUCAS";"PRP"
"SP";"250000002469";"RADIALISTA EDSON LEITE";"PTB"
"SP";"250000001119";"SILVIO LUIZ";"PSB"
"SP";"250000001845";"CILENE";"PSTU"
"SP";"250000001730";"ESTEVAN CAMPOS";"PSOL"
"SP";"250000002330";"FLAQUER";"PRTB"
"SP";"250000003532";"SOUZA VIGILANTE";"PSOL"
"SP";"250000001727";"PROF. PEDRO PAULO";"PSOL"
"SP";"250000001872";"JOSÉ BARRETO";"PSTU"
"SP";"250000002215";"EDIVALDO LOPES QUEIROZ";"PPL"
"SP";"250000000710";"ABRAÃO MICHELON";"PR"
"SP";"250000003106";"EDILSON DE AGUIAR";"PEN"
"SP";"250000002986";"JOANA BRIGIDO";"PRP"
"SP";"250000000854";"OSVALDO CARVALHO";"PROS"
"SP";"250000002123";"EURÍPEDES DE CASTRO JUNIOR";"PMDB"
"SP";"250000002738";"TERESINHA BRILLINGER";"PMDB"
"SP";"250000001233";"SULA MIRANDA";"PRB"
"SP";"250000002476";"CÉLIA FONTES MAFRA";"PTB"
"SP";"250000000156";"MULHER PÊRA";"PT do B"
"SP";"250000000774";"AILTON LIMA";"SD"
"SP";"250000002749";"WILMA MALTA";"PSD"
"SP";"250000001214";"MARIANA RODRIGUES";"PSB"
"SP";"250000003944";"SANDRA TROIA";"PV"
"SP";"250000003810";"PAULO DA AMA";"PEN"
"SP";"250000000392";"DR. VIGNA";"PSC"
"SP";"250000000057";"GOMES CONDUTOR";"PC do B"
"SP";"250000002385";"SOUZA";"PTB"
"SP";"250000000080";"FATIMA";"PC do B"
"SP";"250000000955";"ALICE PELIÇARIO";"PV"
"SP";"250000002720";"BRANCO";"PMDB"
"SP";"250000001264";"DR. JEFERSON CAMILLO";"PRB"
"SP";"250000002263";"GILBERTO FERREIRA";"PRTB"
"SP";"250000001572";"KOWA IHA";"PSDB"
"SP";"250000001708";"PROFº SIDNEI";"PSOL"
"SP";"250000000687";"GILMARA DOMINGOS";"PR"
"SP";"250000001528";"FATIMA NOBREGA";"PSDB"
"SP";"250000002846";"BETH ROMERO";"PRP"
"SP";"250000002185";"EDUARDO SOLTUR";"PSD"
"SP";"250000002671";"LUIZ LAURO FERREIRA";"PMDB"
"SP";"250000002447";"VALQUÍRIA DI TATA";"PTB"
"SP";"250000002491";"PROFESSORA GRAÇA";"PTB"
"SP";"250000002365";"PEDRO TUZINO LEITE";"PTB"
"SP";"250000002871";"GILDA DO SAMBA";"PRP"
"SP";"250000002771";"PASTOR INDIO";"PRP"
"SP";"250000004076";"CAMBOTA";"PSDC"
"SP";"250000001226";"MARGARETE DE JESUS";"PRB"
"SP";"250000004068";"IZAMAR";"PSDC"
"SP";"250000002664";"GUSTAVO SPIDO";"PMDB"
"SP";"250000004084";"EVANDA BENTO";"PPL"
"SP";"250000001363";"CEZAR DE TULLIO";"PPS"
"SP";"250000000303";"JUNIOR GARCIA";"PMN"
"SP";"250000001534";"ANALICE FERNANDES";"PSDB"
"SP";"250000000825";"TONHÃO SOM DE CRISTAL";"SD"
"SP";"250000002747";"WALDIR JUNIOR";"PSD"
"SP";"250000000822";"FERRUGEM";"SD"
"SP";"250000001070";"OSVALDO ROSA";"PV"
"SP";"250000000563";"LUIZ TURCO";"PT"
"SP";"250000002832";"BONI DA CUICA";"PRP"
"SP";"250000000191";"ELIANA";"PSL"
"SP";"250000001016";"NEYMAR COVER";"PV"
"SP";"250000000643";"PAULO TEIXEIRA";"PT"
"SP";"250000000455";"GRAÇA BURE";"PSC"
"SP";"250000003376";"FAGGNER AMARAL";"PHS"
"SP";"250000001402";"RODRIGO GARCIA";"DEM"
"SP";"250000003304";"CIDA TERRA";"PHS"
"SP";"250000000522";"CRIS DO TELEMARKETING";"PT"
"SP";"250000000472";"REGINA FERREIRA";"PSC"
"SP";"250000001784";"DR. DANIEL OLIVEIRA";"PSOL"
"SP";"250000003764";"LUIZ PAP";"PRTB"
"SP";"250000003387";"SERGIO MORETTI";"PHS"
"SP";"250000000581";"CAPÁ";"PT"
"SP";"250000002994";"MARCIA ROCHA";"PRP"
"SP";"250000000493";"MARCELO COELHO";"PSC"
"SP";"250000001489";"MARINA MADEIRA";"PCO"
"SP";"250000000414";"PASTOR SALES";"PSC"
"SP";"250000000098";"ANDERSON DA ACESSIBILIDADE";"PTN"
"SP";"250000000649";"DONA MARIA";"PT"
"SP";"250000001578";"JOSÉ CARLOS STANGARLINI";"PSDB"
"SP";"250000000384";"CESAR NASCIMENTO RADIO CAPITAL";"PSC"
"SP";"250000000220";"PROFESSOR PERU";"PTN"
"SP";"250000001840";"IVAN VALENTE";"PSOL"
"TO";"270000000173";"ROBERTO DE CARVALHO";"PSB"
"TO";"270000000584";"ALBERTO MOREIRA";"PT"
"TO";"270000000003";"POTENGY";"PCB"
"TO";"270000000330";"OEBEM BARBOSA";"PSOL"
"TO";"270000000152";"ORLANDO DOS REIS SILVA";"PC do B"
"TO";"270000000032";"MIGUEL LIMA";"PMDB"
"TO";"270000000047";"NÓBREGA";"PSD"
"TO";"270000000048";"PAULO CARNEIRO";"PSD"
"TO";"270000000057";"VALDEMAR JUNIOR";"PSD"
"TO";"270000000060";"MARCELO TOMAZ";"PMDB"
"TO";"270000000071";"ANA RODRIGUES";"PT"
"TO";"270000000075";"AMÁLIA SANTANA";"PT"
"TO";"270000000080";"BRANQUINHO DO ARARAS";"PT"
"TO";"270000000246";"EDUARDO SIQUEIRA CAMPOS";"PTB"
"TO";"270000000297";"MAX FLEURY";"PPS"
"TO";"270000000248";"MAURO CARLESSE";"PTB"
"TO";"270000000661";"JOAQUIM ROCHA PEREIRA";"PSOL"
"TO";"270000000001";"CIDA";"PCB"
"TO";"270000000053";"TEREZINHA ANDRADE";"PSD"
"TO";"270000000108";"ATAÍDES OLIVEIRA";"PROS"
"TO";"270000000701";"ZENIS";"PR"
"TO";"270000000582";"ROSANGELA";"PRTB"
"TO";"270000000217";"FRANCISCO MEDEIROS";"PRB"
"TO";"270000000231";"STALIN BUCAR";"SD"
"TO";"270000000263";"MAJOR CHAVES";"PPS"
"TO";"270000000275";"RITA CLAÚDIA";"SD"
"TO";"270000000277";"GLAUCIENE";"SD"
"TO";"270000000280";"ANGELO AGNOLIN";"PDT"
"TO";"270000000325";"WILMA SOARES";"PSOL"
"TO";"270000000332";"ACILON ROCHA";"PSOL"
"TO";"270000000306";"TOM LYRA";"PR"
"TO";"270000000338";"DR. EDSON FELICIANO";"PSOL"
"TO";"270000000269";"MAJOR PRISCILLA";"PPS"
"TO";"270000000308";"DOMINGOS JARBAS";"PSOL"
"TO";"270000000114";"IZABELA SUARTE";"PPL"
"TO";"270000000083";"PEDRO CRENTE";"PT"
"TO";"270000000311";"IRINEU FILHO";"PSOL"
"TO";"270000000015";"JOSI NUNES";"PMDB"
"TO";"270000000022";"OSVALDO REIS";"PMDB"
"TO";"270000000094";"BILL KARAJÁ";"PV"
