Manduri|SP|9101|1||
Manfrinópolis|PR|3026|0||
Manga|MG|19489|3|15.4|1556
Mangaratiba|RJ|38201|33|86.4|40
Mangueirinha|PR|16941|2|11.8|1805
Manhuaçu|MG|81455|16|19.6|1187
Manhumirim|MG|21587|6|27.8|798
Manicoré|AM|48373|11|22.7|1032
Manoel Emídio|PI|5223|1||
Manoel Ribas|PR|13185|3|22.8|1030
Manoel Urbano|AC|8224|2||
Manoel Viana|RS|7084|2||
Manoel Vitorino|BA|13948|1|7.2|2275
Mansidão|BA|12759|0|0.0|2620
Mantena|MG|27148|8|29.5|718
Mantenópolis|ES|13826|4|28.9|743
Maquiné|RS|6845|1||
Mar Vermelho|AL|3588|0||
Mar de Espanha|MG|11928|0|0.0|2620
Mara Rosa|GO|10455|4|38.3|492
Marabá|PA|243583|230|94.4|28
Marabá Paulista|SP|4981|1||
Maracaju|MS|39095|14|35.8|546
Maracajá|SC|6535|0||
Maracanaú|CE|213404|126|59.0|173
Maracanã|PA|28498|0|0.0|2620
Maracaçumé|MA|19887|1|5.0|2489
Maracaí|SP|13382|2|14.9|1588
Maracás|BA|25024|1|4.0|2556
Maragogi|AL|29794|7|23.5|991
Maragogipe|BA|43114|15|34.8|580
Maraial|PE|11961|2|16.7|1434
Marajá do Sena|MA|7751|0||
Maranguape|CE|117306|29|24.7|937
Maranhãozinho|MA|14524|0|0.0|2620
Marapanim|PA|26890|2|7.4|2243
Marapoama|SP|2693|0||
Marataízes|ES|34675|4|11.5|1825
Maratá|RS|2546|0||
Marau|RS|37573|5|13.3|1696
Maravilha|AL|9981|2||
Maravilha|SC|22642|3|13.2|1699
Maravilhas|MG|7304|1||
Maraã|AM|17596|0|0.0|2620
Maraú|BA|19212|7|36.4|528
Marcação|PB|7822|5||
Marcelino Ramos|RS|4987|0||
Marcelino Vieira|RN|8249|1||
Marcelândia|MT|11638|0|0.0|2620
Marcionílio Souza|BA|10447|2|19.1|1226
Marco|CE|25349|2|7.9|2198
Marcolândia|PI|8059|0||
Marcos Parente|PI|4453|0||
Marechal Cândido Rondon|PR|47697|10|21.0|1114
Marechal Deodoro|AL|47504|46|96.8|23
Marechal Floriano|ES|14576|3|20.6|1132
Marechal Thaumaturgo|AC|15123|0|0.0|2620
Marema|SC|2136|0||
Mari|PB|21254|19|89.4|38
Maria Helena|PR|5892|1||
Maria da Fé|MG|14157|2|14.1|1653
Marialva|PR|32451|4|12.3|1774
Mariana|MG|55353|10|18.1|1323
Mariana Pimentel|RS|3774|0||
Mariano Moro|RS|2171|0||
Marianópolis do Tocantins|TO|4507|0||
Maribondo|AL|13389|9|67.2|101
Maricá|RJ|135121|37|27.4|815
Marilac|MG|4189|1||
Marilena|PR|6874|1||
Mariluz|PR|10214|4|39.2|470
Marilândia|ES|11286|2|17.7|1352
Marilândia do Sul|PR|8832|1||
Maringá|PR|367410|78|21.2|1097
Marinópolis|SP|2101|0||
Maripá|PR|5654|0||
Maripá de Minas|MG|2818|0||
Marituba|PA|113353|80|70.6|84
Marizópolis|PB|6257|1||
Mariápolis|SP|3926|0||
Mariópolis|PR|6306|0||
Marliéria|MG|4008|0||
Marmeleiro|PR|13936|2|14.4|1637
Marmelópolis|MG|2919|0||
Marques de Souza|RS|4042|0||
Marquinho|PR|4879|0||
Martinho Campos|MG|12731|1|7.9|2205
Martins|RN|8293|2||
Martins Soares|MG|7398|0||
Martinópole|CE|10458|0|0.0|2620
Martinópolis|SP|24502|2|8.2|2169
Maruim|SE|16478|4|24.3|958
Marumbi|PR|4602|0||
Marzagão|GO|2095|0||
Marília|SP|219664|22|10.0|1925
Mascote|BA|14257|4|28.1|791
Massapê|CE|36040|6|16.6|1442
Massapê do Piauí|PI|6260|0||
Massaranduba|PB|13084|3|22.9|1022
Massaranduba|SC|14993|0|0.0|2620
Mata|RS|5041|0||
Mata Grande|AL|24449|11|45.0|354
Mata Roma|MA|15657|0|0.0|2620
Mata Verde|MG|7994|0||
Mata de São João|BA|41527|62|149.3|2
Mataraca|PB|7641|1||
Mateiros|TO|2311|2||
Matelândia|PR|16340|7|42.8|395
Materlândia|MG|4558|1||
Mateus Leme|MG|28417|18|63.3|123
Mathias Lobato|MG|3329|3||
Matias Barbosa|MG|13603|2|14.7|1604
Matias Cardoso|MG|10188|1|9.8|1945
Matias Olímpio|PI|10586|0|0.0|2620
Matina|BA|11342|1|8.8|2094
Matinha|MA|22286|2|9.0|2076
Matinhas|PB|4357|1||
Matinhos|PR|30220|11|36.4|529
Matipó|MG|17843|3|16.8|1425
Mato Castelhano|RS|2473|0||
Mato Grosso|PB|2744|0||
Mato Leitão|RS|3964|0||
Mato Queimado|RS|1766|0||
Mato Rico|PR|3716|2||
Mato Verde|MG|12609|2|15.9|1515
Matos Costa|SC|2784|1||
Matozinhos|MG|34624|16|46.2|334
Matrinchã|GO|4398|0||
Matriz de Camaragibe|AL|23750|11|46.3|332
Matupá|MT|14610|1|6.8|2315
Maturéia|PB|6076|0||
Matutina|MG|3750|0||
Matão|SP|77546|12|15.5|1545
Matões|MA|32216|1|3.1|2586
Matões do Norte|MA|14755|0|0.0|2620
Maurilândia|GO|11907|4|33.6|615
Maurilândia do Tocantins|TO|3200|1||
Mauriti|CE|44836|7|15.6|1534
Mauá|SP|425169|107|25.2|917
Mauá da Serra|PR|8870|2||
Maués|AM|54079|10|18.5|1290
Maxaranguape|RN|10810|0|0.0|2620
Maximiliano de Almeida|RS|4800|0||
Mazagão|AP|17794|3|16.9|1422
Maçambará|RS|4694|0||
Medeiros|MG|3506|0||
Medeiros Neto|BA|21642|15|69.3|91
Medianeira|PR|42420|10|23.6|987
Medicilândia|PA|28227|11|39.0|476
Medina|MG|20934|1|4.8|2510
Meleiro|SC|6988|3||
Melgaço|PA|25374|0|0.0|2620
Mendes|RJ|18024|2|11.1|1855
Mendes Pimentel|MG|6338|5||
Mendonça|SP|4774|0||
Mercedes|PR|5113|0||
Mercês|MG|10415|0|0.0|2620
Meridiano|SP|3830|0||
Meruoca|CE|14049|0|0.0|2620
Mesquita|MG|5963|1||
Mesquita|RJ|169537|43|25.4|910
Messias|AL|16292|8|49.1|284
Messias Targino|RN|4259|0||
Mesópolis|SP|1880|0||
Miguel Alves|PI|32658|0|0.0|2620
Miguel Calmon|BA|26188|3|11.5|1832
Miguel Leão|PI|1236|0||
Miguel Pereira|RJ|24754|11|44.4|365
Miguelópolis|SP|20668|0|0.0|2620
Milagres|BA|10994|0|0.0|2620
Milagres|CE|28204|3|10.6|1883
Milagres do Maranhão|MA|8195|0||
Milhã|CE|13062|1|7.7|2223
Milton Brandão|PI|6750|0||
Mimoso de Goiás|GO|2668|0||
Mimoso do Sul|ES|25858|3|11.6|1819
Minador do Negrão|AL|5251|0||
Minas Novas|MG|30852|0|0.0|2620
Minas do Leão|RS|7678|0||
Minaçu|GO|30784|5|16.2|1479
Minduri|MG|3841|0||
Mineiros|GO|55036|11|20.0|1166
Mineiros do Tietê|SP|12133|0|0.0|2620
Ministro Andreazza|RO|10203|1|9.8|1947
Mira Estrela|SP|2854|0||
Mirabela|MG|13116|1|7.6|2228
Miracatu|SP|20322|8|39.4|465
Miracema|RJ|26810|5|18.6|1271
Miracema do Tocantins|TO|20117|4|19.9|1170
Mirador|MA|20537|3|14.6|1616
Mirador|PR|2301|0||
Miradouro|MG|10324|1|9.7|1960
Miraguaí|RS|4828|1||
Miranda|MS|25986|7|26.9|835
Miranda do Norte|MA|25681|2|7.8|2210
Mirandiba|PE|14488|2|13.8|1666
Mirandópolis|SP|27717|3|10.8|1874
Mirangaba|BA|16606|1|6.0|2393
Miranorte|TO|12747|2|15.7|1529
Mirante|BA|9902|0||
Mirante da Serra|RO|11686|3|25.7|892
Mirante do Paranapanema|SP|17187|0|0.0|2620
Miraselva|PR|1848|0||
Mirassol|SP|54618|5|9.2|2048
Mirassol d'Oeste|MT|25684|3|11.7|1814
Mirassolândia|SP|4379|0||
Miravânia|MG|4604|3||
Miraí|MG|14009|0|0.0|2620
Miraíma|CE|13009|5|38.4|486
Mirim Doce|SC|2477|0||
Mirinzal|MA|14402|0|0.0|2620
Missal|PR|10481|3|28.6|762
Missão Velha|CE|34529|11|31.9|659
Mocajuba|PA|27666|0|0.0|2620
Mococa|SP|66399|3|4.5|2520
Modelo|SC|4063|0||
Moeda|MG|4723|4||
Moema|MG|7106|0||
Mogeiro|PB|13178|1|7.6|2232
Mogi Guaçu|SP|139211|9|6.5|2346
Mogi das Cruzes|SP|396468|55|13.9|1660
Moiporá|GO|1724|1||
Moita Bonita|SE|11038|2|18.1|1321
Moji Mirim|SP|87266|11|12.6|1753
Moju|PA|72597|22|30.3|701
Mombaça|CE|42891|14|32.6|636
Mombuca|SP|3291|1||
Mondaí|SC|10458|1|9.6|1988
Mongaguá|SP|47984|3|6.3|2377
Monjolos|MG|2327|0||
Monsenhor Gil|PI|10337|1|9.7|1965
Monsenhor Hipólito|PI|7486|0||
Monsenhor Paulo|MG|8244|0||
Monsenhor Tabosa|CE|16760|3|17.9|1340
Montadas|PB|5145|1||
Montalvânia|MG|15631|0|0.0|2620
Montanha|ES|17938|5|27.9|795
Montanhas|RN|11333|6|52.9|238
Montauri|RS|1521|0||
Monte Alegre|PA|55804|3|5.4|2465
Monte Alegre|RN|20959|4|19.1|1236
Monte Alegre de Goiás|GO|7857|2||
Monte Alegre de Minas|MG|19863|3|15.1|1578
Monte Alegre de Sergipe|SE|13936|0|0.0|2620
Monte Alegre do Piauí|PI|10363|0|0.0|2620
Monte Alegre do Sul|SP|7278|0||
Monte Alegre dos Campos|RS|3112|0||
Monte Alto|SP|47100|5|10.6|1887
Monte Aprazível|SP|22250|2|9.0|2074
Monte Azul|MG|21717|0|0.0|2620
Monte Azul Paulista|SP|18838|0|0.0|2620
Monte Belo|MG|13049|0|0.0|2620
Monte Belo do Sul|RS|2637|1||
Monte Carlo|SC|9381|1||
Monte Carmelo|MG|46055|7|15.2|1571
Monte Castelo|SC|8346|1||
Monte Castelo|SP|4060|0||
Monte Formoso|MG|4693|0||
Monte Horebe|PB|4568|0||
Monte Mor|SP|50702|11|21.7|1077
Monte Negro|RO|14313|10|69.9|88
Monte Santo|BA|52023|4|7.7|2219
Monte Santo de Minas|MG|21238|2|9.4|2008
Monte Santo do Tocantins|TO|2118|0||
Monte Sião|MG|21658|1|4.6|2517
Monte das Gameleiras|RN|2219|0||
Monte do Carmo|TO|6946|0||
Monteiro|PB|31330|4|12.8|1737
Monteiro Lobato|SP|4197|1||
Monteirópolis|AL|6952|1||
Montenegro|RS|60196|6|10.0|1931
Montes Altos|MA|9272|0||
Montes Claros|MG|370216|142|38.4|489
Montes Claros de Goiás|GO|7987|2||
Montezuma|MG|7599|0||
Montividiu|GO|11001|1|9.1|2059
Montividiu do Norte|GO|4173|1||
Monção|MA|31717|4|12.6|1752
Monções|SP|2144|0||
Morada Nova|CE|61713|27|43.8|382
Morada Nova de Minas|MG|8353|2||
Moraújo|CE|8225|0||
Moreilândia|PE|11020|2|18.1|1318
Moreira Sales|PR|12487|0|0.0|2620
Moreno|PE|57828|27|46.7|327
Mormaço|RS|2797|0||
Morpará|BA|8233|0||
Morretes|PR|15785|3|19.0|1246
Morrinhos|CE|21119|0|0.0|2620
Morrinhos|GO|42135|6|14.2|1644
Morrinhos do Sul|RS|3129|0||
Morro Agudo|SP|29673|2|6.7|2323
Morro Agudo de Goiás|GO|2336|0||
Morro Cabeça no Tempo|PI|4053|1||
Morro Grande|SC|2886|0||
Morro Redondo|RS|6262|0||
Morro Reuter|RS|5781|0||
Morro da Fumaça|SC|16364|1|6.1|2388
Morro da Garça|MG|2615|1||
Morro do Chapéu|BA|35251|8|22.7|1035
Morro do Chapéu do Piauí|PI|6574|0||
Morro do Pilar|MG|3349|0||
Morros|MA|18265|1|5.5|2457
Mortugaba|BA|11729|1|8.5|2128
Morungaba|SP|12050|0|0.0|2620
Mossoró|RN|266758|160|60.0|162
Mossâmedes|GO|4888|0||
Mostardas|RS|12195|3|24.6|942
Motuca|SP|4354|0||
Mozarlândia|GO|13739|3|21.8|1068
Muaná|PA|35524|0|0.0|2620
Mucajaí|RR|15328|4|26.1|878
Mucambo|CE|14146|0|0.0|2620
Mucugê|BA|10145|0|0.0|2620
Mucuri|BA|37229|11|29.5|717
Mucurici|ES|5619|1||
Muitos Capões|RS|3007|0||
Muliterno|RS|1820|0||
Mulungu|CE|11876|2|16.8|1423
Mulungu|PB|9542|1||
Mulungu do Morro|BA|11743|1|8.5|2131
Mundo Novo|BA|24867|1|4.0|2552
Mundo Novo|GO|6186|1||
Mundo Novo|MS|17251|12|69.6|89
Munhoz|MG|6197|0||
Munhoz de Melo|PR|3713|0||
Muniz Ferreira|BA|7374|0||
Muniz Freire|ES|18202|1|5.5|2454
Muqui|ES|14506|0|0.0|2620
Muquém de São Francisco|BA|10433|0|0.0|2620
Muriaé|MG|102074|22|21.6|1082
Muribeca|SE|7381|1||
Murici|AL|27030|25|92.5|30
Murici dos Portelas|PI|8714|0||
Muricilândia|TO|3224|1||
Muritiba|BA|28944|11|38.0|496
Murutinga do Sul|SP|4219|0||
Mutum|MG|26657|11|41.3|426
Mutunópolis|GO|3833|0||
Mutuípe|BA|21608|9|41.7|419
Muzambinho|MG|20406|0|0.0|2620
Muçum|RS|4801|1||
Mário Campos|MG|13594|3|22.1|1059
Mâncio Lima|AC|15890|1|6.3|2371
Mãe d'Água|PB|3999|2||
Mãe do Rio|PA|28290|5|17.7|1354
Nacip Raydan|MG|3159|0||
Nantes|SP|2774|0||
Nanuque|MG|40716|16|39.3|466
Naque|MG|6453|1||
Narandiba|SP|4371|0||
Natal|RN|817590|456|55.8|204
Natalândia|MG|3279|0||
Natividade|RJ|15076|1|6.6|2331
Natividade|TO|9021|4||
Natividade da Serra|SP|6637|0||
Natuba|PB|10278|2|19.5|1197
Natércia|MG|4661|0||
Navegantes|SC|63764|17|26.7|846
Naviraí|MS|47899|15|31.3|671
Nazareno|MG|8062|0||
Nazarezinho|PB|7252|0||
Nazaré|BA|27454|7|25.5|902
Nazaré|TO|4271|0||
Nazaré Paulista|SP|16717|3|17.9|1337
Nazaré da Mata|PE|31029|8|25.8|888
Nazaré do Piauí|PI|7248|0||
Nazária|PI|8227|0||
Nazário|GO|8062|1||
Nepomuceno|MG|25871|0|0.0|2620
Nerópolis|GO|25061|17|67.8|98
Neves Paulista|SP|8752|0||
Neópolis|SE|18493|11|59.5|167
Nhamundá|AM|18720|0|0.0|2620
Nhandeara|SP|10806|0|0.0|2620
Nicolau Vergueiro|RS|1708|0||
Nilo Peçanha|BA|12729|2|15.7|1525
Nilópolis|RJ|157986|29|18.4|1304
Nina Rodrigues|MA|13095|0|0.0|2620
Ninheira|MG|9885|0||
Nioaque|MS|14287|1|7.0|2293
Nipoã|SP|4427|0||
Niquelândia|GO|42933|18|41.9|413
Niterói|RJ|491807|137|27.9|796
Nobres|MT|15004|8|53.3|229
Nonoai|RS|11962|1|8.4|2151
Nordestina|BA|12458|2|16.1|1494
Normandia|RR|9364|1||
Nortelândia|MT|6314|0||
Nossa Senhora Aparecida|SE|8543|2||
Nossa Senhora da Glória|SE|33341|7|21.0|1112
Nossa Senhora das Dores|SE|24941|1|4.0|2554
Nossa Senhora das Graças|PR|3930|0||
Nossa Senhora de Lourdes|SE|6271|1||
Nossa Senhora de Nazaré|PI|4661|0||
Nossa Senhora do Livramento|MT|11550|3|26.0|883
Nossa Senhora do Socorro|SE|165194|82|49.6|279
Nossa Senhora dos Remédios|PI|8356|0||
Nota. As taxas foram calculadas só para municípios com 20 mil habitantes ou mais.|||||
Nova Aliança|SP|6061|1||
Nova Aliança do Ivaí|PR|1446|1||
Nova Alvorada|RS|3247|0||
Nova Alvorada do Sul|MS|17410|3|17.2|1396
Nova América|GO|2271|0||
Nova América da Colina|PR|3462|0||
Nova Andradina|MS|47126|4|8.5|2134
Nova Araçá|RS|4117|0||
Nova Aurora|GO|2083|0||
Nova Aurora|PR|11598|5|43.1|390
Nova Bandeirantes|MT|12352|4|32.4|644
Nova Bassano|RS|8992|2||
Nova Belém|MG|3617|1||
Nova Boa Vista|RS|1921|0||
Nova Brasilândia|MT|4406|2||
Nova Brasilândia D'Oeste|RO|19891|8|40.2|449
Nova Bréscia|RS|3197|0||
Nova Campina|SP|8700|0||
Nova Canaã|BA|16070|4|24.9|930
Nova Canaã Paulista|SP|2059|0||
Nova Canaã do Norte|MT|12220|4|32.7|633
Nova Candelária|RS|2732|0||
Nova Cantu|PR|7050|0||
Nova Castilho|SP|1146|0||
Nova Colinas|MA|5034|0||
Nova Crixás|GO|12058|2|16.6|1449
Nova Cruz|RN|35741|2|5.6|2444
Nova Era|MG|17494|3|17.1|1402
Nova Erechim|SC|4386|0||
Nova Esperança|PR|26749|6|22.4|1048
Nova Esperança do Piriá|PA|20350|4|19.7|1184
Nova Esperança do Sudoeste|PR|5074|1||
Nova Esperança do Sul|RS|4771|0||
Nova Europa|SP|9601|2||
Nova Floresta|PB|10514|3|28.5|766
Nova Friburgo|RJ|183391|34|18.5|1281
Nova Fátima|BA|7630|2||
Nova Fátima|PR|8124|0||
Nova Glória|GO|8443|2||
Nova Granada|SP|19507|5|25.6|894
Nova Guarita|MT|4824|0||
Nova Guataporanga|SP|2191|0||
Nova Hartz|RS|18841|1|5.3|2469
Nova Ibiá|BA|6570|0||
Nova Iguaçu|RJ|801746|409|51.0|264
Nova Iguaçu de Goiás|GO|2839|0||
Nova Independência|SP|3220|0||
Nova Iorque|MA|4598|0||
Nova Ipixuna|PA|15065|8|53.1|234
Nova Itaberaba|SC|4269|0||
Nova Itarana|BA|7563|1||
Nova Lacerda|MT|5648|2||
Nova Laranjeiras|PR|11690|4|34.2|593
Nova Lima|MG|83507|15|18.0|1336
Nova Londrina|PR|13052|4|30.6|689
Nova Luzitânia|SP|3546|0||
Nova Mamoré|RO|23719|8|33.7|611
Nova Marilândia|MT|3007|1||
Nova Maringá|MT|6989|2||
Nova Monte Verde|MT|8285|0||
Nova Mutum|MT|34374|6|17.5|1373
Nova Módica|MG|3744|0||
Nova Nazaré|MT|3187|0||
Nova Odessa|SP|52627|6|11.4|1836
Nova Olinda|CE|14586|6|41.1|431
Nova Olinda|PB|6012|0||
Nova Olinda|TO|10883|0|0.0|2620
Nova Olinda do Maranhão|MA|19659|0|0.0|2620
Nova Olinda do Norte|AM|31749|3|9.4|2005
Nova Olímpia|MT|18018|6|33.3|620
Nova Olímpia|PR|5537|1||
Nova Palma|RS|6347|3||
Nova Palmeira|PB|4480|1||
Nova Petrópolis|RS|19371|0|0.0|2620
Nova Ponte|MG|13314|1|7.5|2237
Nova Porteirinha|MG|7400|3||
Nova Prata|RS|23508|2|8.5|2132
Nova Prata do Iguaçu|PR|10374|0|0.0|2620
Nova Pádua|RS|2459|0||
Nova Ramada|RS|2394|0||
Nova Redenção|BA|8053|0||
Nova Resende|MG|15599|1|6.4|2353
Nova Roma|GO|3434|1||
Nova Roma do Sul|RS|3390|0||
Nova Rosalândia|TO|3858|0||
Nova Russas|CE|31210|6|19.2|1215
Nova Santa Bárbara|PR|3953|1||
Nova Santa Helena|MT|3505|0||
Nova Santa Rita|PI|4233|0||
Nova Santa Rita|RS|23768|2|8.4|2143
Nova Santa Rosa|PR|7702|2||
Nova Serrana|MG|79174|24|30.3|699
Nova Soure|BA|24265|3|12.4|1772
Nova Tebas|PR|7085|0||
Nova Timboteua|PA|14012|0|0.0|2620
Nova Trento|SC|12544|2|15.9|1504
Nova Ubiratã|MT|9757|5||
Nova União|MG|5575|2||
Nova União|RO|7382|1||
Nova Veneza|GO|8388|0||
Nova Veneza|SC|13581|0|0.0|2620
Nova Venécia|ES|46487|3|6.5|2347
Nova Viçosa|BA|39535|21|53.1|233
Nova Xavantina|MT|19917|1|5.0|2492
Novais|SP|4799|0||
Novo Acordo|TO|3869|0||
Novo Airão|AM|15489|3|19.4|1206
Novo Alegre|TO|2288|0||
Novo Aripuanã|AM|22106|5|22.6|1038
Novo Barreiro|RS|3995|0||
Novo Brasil|GO|3420|0||
Novo Cabrais|RS|3899|0||
Novo Cruzeiro|MG|30767|4|13.0|1718
Novo Gama|GO|98135|61|62.2|134
Novo Hamburgo|RS|239355|105|43.9|379
Novo Horizonte|BA|11001|1|9.1|2058
Novo Horizonte|SC|2697|0||
Novo Horizonte|SP|37222|4|10.7|1877
Novo Horizonte do Norte|MT|3785|0||
Novo Horizonte do Oeste|RO|9933|0||
Novo Horizonte do Sul|MS|4718|1||
Novo Itacolomi|PR|2822|1||
Novo Jardim|TO|2504|0||
Novo Lino|AL|12303|2|16.3|1476
Novo Machado|RS|3806|1||
Novo Mundo|MT|7685|6||
Novo Oriente|CE|27655|2|7.2|2265
Novo Oriente de Minas|MG|10395|1|9.6|1974
Novo Oriente do Piauí|PI|6459|1||
Novo Planalto|GO|4036|0||
Novo Progresso|PA|25151|19|75.5|64
Novo Repartimento|PA|65106|39|59.9|164
Novo Santo Antônio|MT|2129|0||
Novo Santo Antônio|PI|3329|0||
Novo São Joaquim|MT|5810|1||
Novo Tiradentes|RS|2257|0||
Novo Triunfo|BA|15067|1|6.6|2330
Novo Xingu|RS|1744|1||
Novorizonte|MG|5017|0||
Nuporanga|SP|6894|2||
Não-Me-Toque|RS|16166|1|6.2|2381
Nísia Floresta|RN|24501|15|61.2|147
Ocara|CE|24373|1|4.1|2548
Ocauçu|SP|4163|0||
Oeiras|PI|35931|2|5.6|2447
Oeiras do Pará|PA|29402|0|0.0|2620
Oiapoque|AP|21661|10|46.2|335
Olaria|MG|1927|0||
Olho D'Água do Piauí|PI|2678|1||
Olho d'Água|PB|6796|0||
Olho d'Água Grande|AL|4967|1||
Olho d'Água das Cunhãs|MA|18816|0|0.0|2620
Olho d'Água das Flores|AL|20460|9|44.0|376
Olho d'Água do Casado|AL|8708|1||
Olho-d'Água do Borges|RN|4270|1||
Olhos-d'Água|MG|5416|1||
Olinda|PE|379271|99|26.1|877
Olinda Nova do Maranhão|MA|13643|0|0.0|2620
Olindina|BA|25100|4|15.9|1505
Olivedos|PB|3693|0||
Oliveira|MG|39801|1|2.5|2608
Oliveira Fortes|MG|2120|0||
Oliveira de Fátima|TO|1049|0||
Oliveira dos Brejinhos|BA|21813|0|0.0|2620
Olivença|AL|11150|4|35.9|544
Olímpia|SP|50630|4|7.9|2196
Olímpio Noronha|MG|2577|0||
Onda Verde|SP|3956|0||
Onça de Pitangui|MG|3066|0||
Oratórios|MG|4514|1||
Oriente|SP|6141|0||
Orindiúva|SP|5904|1||
Oriximiná|PA|64978|2|3.1|2588
Orizona|GO|14487|3|20.7|1127
Orizânia|MG|7409|0||
Orleans|SC|21599|0|0.0|2620
Orlândia|SP|40352|4|9.9|1935
Orobó|PE|22996|1|4.3|2531
Orocó|PE|13536|2|14.8|1599
Ortigueira|PR|23103|13|56.3|200
Orós|CE|21294|4|18.8|1262
Osasco|SP|668877|132|19.7|1178
Oscar Bressane|SP|2535|0||
Osvaldo Cruz|SP|31109|0|0.0|2620
Osório|RS|41628|7|16.8|1424
Otacílio Costa|SC|16691|1|6.0|2399
Ouricuri|PE|65510|19|29.0|738
Ourilândia do Norte|PA|28551|15|52.5|242
Ourinhos|SP|104420|13|12.4|1761
Ourizona|PR|3378|0||
Ouriçangas|BA|8316|0||
Ouro|SC|7348|0||
Ouro Branco|AL|10953|3|27.4|814
Ouro Branco|MG|36006|1|2.8|2599
Ouro Branco|RN|4704|1||
Ouro Fino|MG|31893|3|9.4|2010
Ouro Preto|MG|70886|8|11.3|1844
Ouro Preto do Oeste|RO|37482|12|32.0|653
Ouro Velho|PB|2944|2||
Ouro Verde|SC|2259|0||
Ouro Verde|SP|7899|0||
Ouro Verde de Goiás|GO|3986|0||
Ouro Verde de Minas|MG|5985|2||
Ouro Verde do Oeste|PR|5726|0||
Ouroeste|SP|8725|0||
Ourolândia|BA|16578|2|12.1|1786
Ourém|PA|16601|4|24.1|966
Ouvidor|GO|5648|0||
Pacaembu|SP|13333|5|37.5|505
Pacajus|CE|64521|37|57.3|182
Pacajá|PA|41654|27|64.8|116
Pacaraima|RR|10953|0|0.0|2620
Pacatuba|CE|75411|22|29.2|732
Pacatuba|SE|13379|5|37.4|507
Pacoti|CE|11684|1|8.6|2125
Pacujá|CE|6037|0||
Padre Bernardo|GO|28601|15|52.4|245
Padre Carvalho|MG|5926|0||
Padre Marcos|PI|6687|2||
Padre Paraíso|MG|19057|6|31.5|669
Paes Landim|PI|4049|2||
Pai Pedro|MG|5950|0||
Paial|SC|1720|1||
Paim Filho|RS|4155|1||
Paineiras|MG|4592|0||
Painel|SC|2351|0||
Pains|MG|8047|1||
Paiva|MG|1549|0||
Paiçandu|PR|36717|14|38.1|494
Pajeú do Piauí|PI|3434|0||
Palestina|AL|5201|1||
Palestina|SP|11346|2|17.6|1358
Palestina de Goiás|GO|3381|2||
Palestina do Pará|PA|7465|4||
Palhano|CE|8972|0||
Palhoça|SC|142558|22|15.4|1552
Palma|MG|6543|0||
Palma Sola|SC|7699|0||
Palmares|PE|60091|22|36.6|525
Palmares Paulista|SP|11312|3|26.5|850
Palmares do Sul|RS|10987|3|27.3|820
Palmas|PR|44107|10|22.7|1036
Palmas|TO|242070|62|25.6|897
Palmas de Monte Alto|BA|20894|5|23.9|970
Palmeira|PR|32326|5|15.5|1546
Palmeira|SC|2410|0||
Palmeira d'Oeste|SP|9473|0||
Palmeira das Missões|RS|34016|5|14.7|1605
Palmeira do Piauí|PI|4962|0||
Palmeira dos Índios|AL|70738|48|67.9|97
Palmeirais|PI|13986|1|7.2|2277
Palmeirante|TO|5157|2||
Palmeiras|BA|8545|0||
Palmeiras de Goiás|GO|24171|2|8.3|2158
Palmeiras do Tocantins|TO|5909|0||
Palmeirina|PE|8172|3||
Palmeirândia|MA|19007|3|15.8|1520
Palmeirópolis|TO|7380|1||
Palmelo|GO|2339|1||
Palminópolis|GO|3557|0||
Palmital|PR|14538|1|6.9|2308
Palmital|SP|21260|0|0.0|2620
Palmitinho|RS|6917|0||
Palmitos|SC|16018|0|0.0|2620
Palmácia|CE|12330|1|8.1|2177
Palmópolis|MG|6636|1||
Palotina|PR|29123|4|13.7|1671
Panambi|RS|38881|4|10.3|1910
Panamá|GO|2668|0||
Pancas|ES|21722|3|13.8|1665
Panelas|PE|26005|6|23.1|1013
Panorama|SP|14725|2|13.6|1680
Pantano Grande|RS|9732|0||
Papagaios|MG|14433|6|41.6|421
Papanduva|SC|18096|3|16.6|1450
Paquetá|PI|3891|0||
Paracambi|RJ|48129|6|12.5|1760
Paracatu|MG|86153|41|47.6|307
Paracuru|CE|32255|4|12.4|1767
Paragominas|PA|101046|69|68.3|94
Paraguaçu|MG|20442|3|14.7|1608
Paraguaçu Paulista|SP|42680|4|9.4|2015
Paraibano|MA|20443|1|4.9|2501
Paraibuna|SP|17446|3|17.2|1400
Paraipaba|CE|30733|11|35.8|547
Paraisópolis|MG|19664|0|0.0|2620
Parambu|CE|31160|2|6.4|2351
Paramirim|BA|21226|0|0.0|2620
Paramoti|CE|11360|1|8.8|2095
Paranacity|PR|10423|2|19.2|1218
Paranaguá|PR|142452|47|33.0|628
Paranaiguara|GO|9238|2||
Paranapanema|SP|18155|2|11.0|1860
Paranapoema|PR|2852|0||
Paranapuã|SP|3843|0||
Paranatama|PE|11100|0|0.0|2620
Paranatinga|MT|19887|10|50.3|269
Paranavaí|PR|82472|17|20.6|1129
Paranaíba|MS|40462|7|17.3|1393
Paranaíta|MT|10749|8|74.4|67
Paranhos|MS|12673|15|118.4|9
Paraná|RN|4001|1||
Paranã|TO|10327|0|0.0|2620
Paraopeba|MG|22893|4|17.5|1371
Parapuã|SP|10805|0|0.0|2620
Parari|PB|1816|0||
