PROPOSICAO,VOTACAO,PARLAMENTAR_ID,PARLAMENTAR_NOME,PARTIDO,UF,REGIAO,VOTO
PL 1876/1999,2290,4040,Francisco Floriano,PR,RJ,Sudeste,NAO
PL 1876/1999,2290,4343,Zoinho,PR,RJ,Sudeste,NAO
PL 1876/1999,2290,4342,Anthony Garotinho,PR,RJ,Sudeste,SIM
PL 1876/1999,2290,4341,Liliam Sá,PSD,RJ,Sudeste,SIM
PL 1876/1999,2290,3850,Washington Reis,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2290,3982,Walney Rocha,PTB,RJ,Sudeste,NAO
PL 1876/1999,2290,3881,Benedita da Silva,PT,RJ,Sudeste,SIM
PL 1876/1999,2290,4151,Alessandro Molon,PT,RJ,Sudeste,SIM
PL 1876/1999,2290,4052,Marcelo Matos,PDT,RJ,Sudeste,SIM
PL 1876/1999,2290,4340,Vitor Paulo,PRB,RJ,Sudeste,SIM
PL 1876/1999,2290,4339,Fernando Francischini,PSDB,PR,Sul,NAO
PL 1876/1999,2290,3866,Saraiva Felipe,PMDB,MG,Sudeste,NAO
PL 1876/1999,2290,3713,Leonardo Monteiro,PT,MG,Sudeste,SIM
PL 1876/1999,2290,4202,Gilmar Machado,PT,MG,Sudeste,SIM
PL 1876/1999,2290,3549,Reginaldo Lopes,PT,MG,Sudeste,SIM
PL 1876/1999,2290,4758,Márcio Reinaldo Moreira,PP,MG,Sudeste,NAO
PL 1876/1999,2290,4201,Ribamar Alves,PSB,MA,Norte,SIM
PL 1876/1999,2290,4062,Sarney Filho,PV,MA,Norte,SIM
PL 1876/1999,2290,4474,Nice Lobão,PSD,MA,Norte,NAO
PL 1876/1999,2290,4200,Pedro Novais,PMDB,MA,Norte,NAO
PL 1876/1999,2290,4023,João Campos,PSDB,GO,CentroOeste,NAO
PL 1876/1999,2290,4199,Carlos Alberto Leréia,PSDB,GO,CentroOeste,NAO
PL 1876/1999,2290,4198,Ronaldo Caiado,DEM,GO,CentroOeste,NAO
PL 1876/1999,2290,3783,Pedro Chaves,PMDB,GO,CentroOeste,NAO
PL 1876/1999,2290,4196,Leandro Vilela,PMDB,GO,CentroOeste,NAO
PL 1876/1999,2290,4028,Rubens Otoni,PT,GO,CentroOeste,SIM
PL 1876/1999,2290,4849,Leonardo Vilela,PSDB,GO,CentroOeste,NAO
PL 1876/1999,2290,4065,Sandes Júnior,PP,GO,CentroOeste,NAO
PL 1876/1999,2290,4195,Rose de Freitas,PMDB,ES,Sudeste,NAO
PL 1876/1999,2290,4409,Iriny Lopes,PT,ES,Sudeste,SIM
PL 1876/1999,2290,4194,Manato,PDT,ES,Sudeste,NAO
PL 1876/1999,2290,4193,Vicente Arruda,PR,CE,Nordeste,NAO
PL 1876/1999,2290,4192,Ariosto Holanda,PSB,CE,Nordeste,SIM
PL 1876/1999,2290,3533,Gorete Pereira,PR,CE,Nordeste,NAO
PL 1876/1999,2290,4132,Mauro Benevides,PMDB,CE,Nordeste,NAO
PL 1876/1999,2290,3844,Daniel Almeida,PCdoB,BA,Nordeste,SIM
PL 1876/1999,2290,3760,Alice Portugal,PCdoB,BA,Nordeste,SIM
PL 1876/1999,2290,3724,Jutahy Junior,PSDB,BA,Nordeste,SIM
PL 1876/1999,2290,4190,Fábio Souto,DEM,BA,Nordeste,NAO
PL 1876/1999,2290,3631,Paulo Magalhães,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,3687,Claudio Cajado,DEM,BA,Nordeste,NAO
PL 1876/1999,2290,4051,José Carlos Araújo,PSD,BA,Nordeste,NAO
PL 1876/1999,2290,4188,Nelson Pellegrino,PT,BA,Nordeste,SIM
PL 1876/1999,2290,4187,Luiz Alberto,PT,BA,Nordeste,SIM
PL 1876/1999,2290,4184,Evandro Milhomen,PCdoB,AP,Norte,SIM
PL 1876/1999,2290,3526,Janete Capiberibe,PSB,AP,Norte,SIM
PL 1876/1999,2290,4183,Davi Alcolumbre,DEM,AP,Norte,NAO
PL 1876/1999,2290,3602,Átila Lins,PSD,AM,Norte,NAO
PL 1876/1999,2290,4182,Carlos Souza,PSD,AM,Norte,NAO
PL 1876/1999,2290,4015,Silas Câmara,PSD,AM,Norte,SIM
PL 1876/1999,2290,4181,Givaldo Carimbão,PSB,AL,Nordeste,SIM
PL 1876/1999,2290,4180,Perpétua Almeida,PCdoB,AC,Norte,SIM
PL 1876/1999,2290,4179,Henrique Afonso,PV,AC,Norte,SIM
PL 1876/1999,2289,3752,Nilton Capixaba,PTB,RO,Norte,NAO
PL 1876/1999,2289,4485,Padre Ton,PT,RO,Norte,SIM
PL 1876/1999,2289,4504,Carlos Magno,PP,RO,Norte,NAO
PL 1876/1999,2289,4347,Paulo Wagner,PV,RN,Norte,SIM
PL 1876/1999,2289,3534,Jandira Feghali,PCdoB,RJ,Sudeste,SIM
PL 1876/1999,2289,3914,Jean Wyllys,PSOL,RJ,Sudeste,SIM
PL 1876/1999,2289,4346,Dr. Aluizio,PV,RJ,Sudeste,SIM
PL 1876/1999,2289,4776,Alfredo Sirkis,PV,RJ,Sudeste,SIM
PL 1876/1999,2289,4345,Romário,PSB,RJ,Sudeste,NAO
PL 1876/1999,2289,4344,Stepan Nercessian,PPS,RJ,Sudeste,SIM
PL 1876/1999,2289,4040,Francisco Floriano,PR,RJ,Sudeste,NAO
PL 1876/1999,2289,4343,Zoinho,PR,RJ,Sudeste,NAO
PL 1876/1999,2289,4342,Anthony Garotinho,PR,RJ,Sudeste,ABSTENCAO
PL 1876/1999,2289,4341,Liliam Sá,PSD,RJ,Sudeste,SIM
PL 1876/1999,2289,4440,Adrian,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,3850,Washington Reis,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,3982,Walney Rocha,PTB,RJ,Sudeste,NAO
PL 1876/1999,2289,3881,Benedita da Silva,PT,RJ,Sudeste,SIM
PL 1876/1999,2289,4151,Alessandro Molon,PT,RJ,Sudeste,SIM
PL 1876/1999,2289,4052,Marcelo Matos,PDT,RJ,Sudeste,SIM
PL 1876/1999,2289,4340,Vitor Paulo,PRB,RJ,Sudeste,SIM
PL 1876/1999,2289,4339,Fernando Francischini,PSDB,PR,Sul,NAO
PL 1876/1999,2289,4338,Rosane Ferreira,PV,PR,Sul,SIM
PL 1876/1999,2289,3553,Leopoldo Meyer,PSB,PR,Sul,SIM
PL 1876/1999,2289,4053,Sandro Alex,PPS,PR,Sul,NAO
PL 1876/1999,2289,3604,Rubens Bueno,PPS,PR,Sul,SIM
PL 1876/1999,2289,4109,Nelson Padovani,PSC,PR,Sul,NAO
PL 1876/1999,2289,4061,Edmar Arruda,PSC,PR,Sul,NAO
PL 1876/1999,2289,3641,João Arruda,PMDB,PR,Sul,NAO
PL 1876/1999,2289,4764,Cida Borghetti,PP,PR,Sul,NAO
PL 1876/1999,2289,4337,Hugo Napoleão,PSD,PI,Nordeste,NAO
PL 1876/1999,2289,4336,Marllos Sampaio,PMDB,PI,Nordeste,NAO
PL 1876/1999,2289,4335,Jesus Rodrigues,PT,PI,Nordeste,SIM
PL 1876/1999,2289,3527,Assis Carvalho,PT,PI,Nordeste,SIM
PL 1876/1999,2289,3705,Iracema Portella,PP,PI,Nordeste,SIM
PL 1876/1999,2289,3859,Luciana Santos,PCdoB,PE,Nordeste,NAO
PL 1876/1999,2289,4794,Sergio Guerra,PSDB,PE,Nordeste,NAO
PL 1876/1999,2289,4334,Augusto Coutinho,DEM,PE,Nordeste,NAO
PL 1876/1999,2289,3923,Mendonça Filho,DEM,PE,Nordeste,NAO
PL 1876/1999,2289,3930,Anderson Ferreira,PR,PE,Nordeste,NAO
PL 1876/1999,2289,4333,José Augusto Maia,PTB,PE,Nordeste,SIM
PL 1876/1999,2289,4332,Jorge Corte Real,PTB,PE,Nordeste,NAO
PL 1876/1999,2289,4331,João Paulo  Lima,PT,PE,Nordeste,SIM
PL 1876/1999,2289,4330,Roberto Teixeira,PP,PE,Nordeste,NAO
PL 1876/1999,2289,4436,Ruy Carneiro,PSDB,PB,Nordeste,SIM
PL 1876/1999,2289,4329,Romero Rodrigues,PSDB,PB,Nordeste,SIM
PL 1876/1999,2289,4774,Benjamin Maranhão,PMDB,PB,Nordeste,NAO
PL 1876/1999,2289,3949,Hugo Motta,PMDB,PB,Nordeste,NAO
PL 1876/1999,2289,4786,Wilson Filho,PMDB,PB,Nordeste,NAO
PL 1876/1999,2289,4328,Nilda Gondim,PMDB,PB,Nordeste,NAO
PL 1876/1999,2289,3813,Arnaldo Jordy,PPS,PA,Norte,SIM
PL 1876/1999,2289,3550,José Priante,PMDB,PA,Norte,NAO
PL 1876/1999,2289,3656,Josué Bengtson,PTB,PA,Norte,NAO
PL 1876/1999,2289,4327,Miriquinho Batista,PT,PA,Norte,SIM
PL 1876/1999,2289,4326,Cláudio Puty,PT,PA,Norte,SIM
PL 1876/1999,2289,4325,Júlio Campos,DEM,MT,CentroOeste,NAO
PL 1876/1999,2289,4324,Reinaldo Azambuja,PSDB,MS,CentroOeste,NAO
PL 1876/1999,2289,3665,Mandetta,DEM,MS,CentroOeste,NAO
PL 1876/1999,2289,4323,Giroto,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2289,4322,Fabio Trad,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2289,3916,Luis Tibé,PTdoB,MG,Sudeste,NAO
PL 1876/1999,2289,3635,Domingos Sávio,PSDB,MG,Sudeste,NAO
PL 1876/1999,2289,3812,Marcus Pestana,PSDB,MG,Sudeste,SIM
PL 1876/1999,2289,4525,Walter Tosta,PSD,MG,Sudeste,SIM
PL 1876/1999,2289,4319,José Humberto,PHS,MG,Sudeste,NAO
PL 1876/1999,2289,4318,Bernardo Santana de Vasconcellos,PR,MG,Sudeste,NAO
PL 1876/1999,2289,3861,Diego Andrade,PSD,MG,Sudeste,NAO
PL 1876/1999,2289,4317,Dr. Grilo,PSL,MG,Sudeste,SIM
PL 1876/1999,2289,4316,Newton Cardoso,PMDB,MG,Sudeste,NAO
PL 1876/1999,2289,3691,Padre João,PT,MG,Sudeste,SIM
PL 1876/1999,2289,3640,Gabriel Guimarães,PT,MG,Sudeste,SIM
PL 1876/1999,2289,4315,Zé Silva,PDT,MG,Sudeste,NAO
PL 1876/1999,2289,3889,Toninho Pinheiro,PP,MG,Sudeste,NAO
PL 1876/1999,2289,3485,Dimas Fabiano,PP,MG,Sudeste,NAO
PL 1876/1999,2289,4314,Lourival Mendes,PTdoB,MA,Norte,NAO
PL 1876/1999,2289,4313,Hélio Santos,PSD,MA,Norte,NAO
PL 1876/1999,2289,5268,Edivaldo Holanda Junior,PTC,MA,Norte,SIM
PL 1876/1999,2289,3867,Alberto Filho,PMDB,MA,Norte,NAO
PL 1876/1999,2289,4312,Armando Vergílio,PSD,GO,CentroOeste,NAO
PL 1876/1999,2289,3662,Heuler Cruvinel,PSD,GO,CentroOeste,NAO
PL 1876/1999,2289,4083,Flávia Morais,PDT,GO,CentroOeste,NAO
PL 1876/1999,2289,4311,Cesar Colnago,PSDB,ES,Sudeste,SIM
PL 1876/1999,2289,3751,Paulo Foletto,PSB,ES,Sudeste,SIM
PL 1876/1999,2289,4310,Audifax,PSB,ES,Sudeste,SIM
PL 1876/1999,2289,4309,Lauriete,PSC,ES,Sudeste,NAO
PL 1876/1999,2289,4308,Dr. Jorge Silva,PDT,ES,Sudeste,NAO
PL 1876/1999,2289,4307,Jaqueline Roriz,PMN,DF,CentroOeste,NAO
PL 1876/1999,2289,4305,Luiz Pitiman,PMDB,DF,CentroOeste,NAO
PL 1876/1999,2289,3911,Erika Kokay,PT,DF,CentroOeste,SIM
PL 1876/1999,2289,4304,Reguffe,PDT,DF,CentroOeste,SIM
PL 1876/1999,2289,4430,João Ananias,PCdoB,CE,Nordeste,NAO
PL 1876/1999,2289,5243,Domingos Neto,PSB,CE,Nordeste,NAO
PL 1876/1999,2289,4303,Antonio Balhmann,PSB,CE,Nordeste,NAO
PL 1876/1999,2289,4302,Genecias Noronha,PMDB,CE,Nordeste,NAO
PL 1876/1999,2289,4154,Danilo Forte,PMDB,CE,Nordeste,NAO
PL 1876/1999,2289,4301,Artur Bruno,PT,CE,Nordeste,SIM
PL 1876/1999,2289,4135,André Figueiredo,PDT,CE,Nordeste,NAO
PL 1876/1999,2289,4300,Edson Pimenta,PSD,BA,Nordeste,NAO
PL 1876/1999,2289,4038,Antonio Imbassahy,PSDB,BA,Nordeste,SIM
PL 1876/1999,2289,4495,Jânio Natal,PRP,BA,Nordeste,NAO
PL 1876/1999,2289,3865,José Nunes,PSD,BA,Nordeste,NAO
PL 1876/1999,2289,3980,Fernando Torres,PSD,BA,Nordeste,NAO
PL 1876/1999,2289,4114,Lucio Vieira Lima,PMDB,BA,Nordeste,NAO
PL 1876/1999,2289,4299,Arthur Oliveira Maia,PMDB,BA,Nordeste,NAO
PL 1876/1999,2289,3990,Antonio Brito,PTB,BA,Nordeste,NAO
PL 1876/1999,2289,3586,Waldenor Pereira,PT,BA,Nordeste,SIM
PL 1876/1999,2289,4298,Josias Gomes,PT,BA,Nordeste,SIM
PL 1876/1999,2289,4297,Amauri Teixeira,PT,BA,Nordeste,SIM
PL 1876/1999,2289,3725,Valmir Assunção,PT,BA,Nordeste,SIM
PL 1876/1999,2289,3840,Afonso Florence,PT,BA,Nordeste,SIM
PL 1876/1999,2289,4296,Felix Mendonça Júnior,PDT,BA,Nordeste,NAO
PL 1876/1999,2289,4295,Oziel Oliveira,PDT,BA,Nordeste,NAO
PL 1876/1999,2289,4294,Luiz Argôlo,PP,BA,Nordeste,NAO
PL 1876/1999,2289,4293,Luiz Carlos,PSDB,AP,Norte,NAO
PL 1876/1999,2289,3933,Vinicius Gurgel,PR,AP,Norte,NAO
PL 1876/1999,2289,3538,Pauderney Avelino,DEM,AM,Norte,NAO
PL 1876/1999,2289,4291,Rosinha da Adefal,PTdoB,AL,Nordeste,SIM
PL 1876/1999,2289,4290,Rui Palmeira,PSDB,AL,Nordeste,SIM
PL 1876/1999,2289,4503,Renan Filho,PMDB,AL,Nordeste,NAO
PL 1876/1999,2289,4763,Celia Rocha,PTB,AL,Nordeste,NAO
PL 1876/1999,2289,3502,Arthur Lira,PP,AL,Nordeste,SIM
PL 1876/1999,2289,4502,Marcio Bittar,PSDB,AC,Norte,NAO
PL 1876/1999,2289,4426,Antônia Lúcia,PSC,AC,Norte,NAO
PL 1876/1999,2289,3700,Sibá Machado,PT,AC,Norte,SIM
PL 1876/1999,2289,4289,Taumaturgo Lima,PT,AC,Norte,SIM
PL 1876/1999,2289,3480,Lázaro Botelho,PP,TO,Norte,NAO
PL 1876/1999,2289,4288,Laurez Moreira,PSB,TO,Norte,NAO
PL 1876/1999,2289,3516,Paulo Maluf,PP,SP,Sudeste,NAO
PL 1876/1999,2289,4287,Beto Mansur,PP,SP,Sudeste,NAO
PL 1876/1999,2289,4286,Paulo Pereira da Silva,PDT,SP,Sudeste,NAO
PL 1876/1999,2289,3659,Paulo Teixeira,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4285,Roberto Santiago,PSD,SP,Sudeste,SIM
PL 1876/1999,2289,3491,Ricardo Tripoli,PSDB,SP,Sudeste,SIM
PL 1876/1999,2289,4284,Abelardo Camarinha,PSB,SP,Sudeste,NAO
PL 1876/1999,2289,3629,Jorge Tadeu Mudalen,DEM,SP,Sudeste,NAO
PL 1876/1999,2289,4283,João Dado,PDT,SP,Sudeste,NAO
PL 1876/1999,2289,4282,Jilmar Tatto,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4280,Guilherme Campos,PSD,SP,Sudeste,NAO
PL 1876/1999,2289,4279,Emanuel Fernandes,PSDB,SP,Sudeste,SIM
PL 1876/1999,2289,3597,Carlos Zarattini,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4278,Cândido Vaccarezza,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4424,Arnaldo Jardim,PPS,SP,Sudeste,NAO
PL 1876/1999,2289,3558,Duarte Nogueira,PSDB,SP,Sudeste,NAO
PL 1876/1999,2289,3649,Antonio Bulhões,PRB,SP,Sudeste,SIM
PL 1876/1999,2289,4277,Aline Corrêa,PP,SP,Sudeste,SIM
PL 1876/1999,2289,3582,Mauro Mariani,PMDB,SC,Norte,NAO
PL 1876/1999,2289,3496,Décio Lima,PT,SC,Norte,SIM
PL 1876/1999,2289,3896,Celso Maldaner,PMDB,SC,Norte,NAO
PL 1876/1999,2289,4276,Vilson Covatti,PP,RS,Sul,NAO
PL 1876/1999,2289,3514,Sérgio Moraes,PTB,RS,Sul,NAO
PL 1876/1999,2289,4091,Renato Molling,PP,RS,Sul,NAO
PL 1876/1999,2289,4275,Manuela D`ávila,PCdoB,RS,Sul,SIM
PL 1876/1999,2289,4274,Vieira da Cunha,PDT,RS,Sul,SIM
PL 1876/1999,2289,4033,Edio Lopes,PMDB,RR,Norte,NAO
PL 1876/1999,2289,4500,Moreira Mendes,PSD,RO,Norte,NAO
PL 1876/1999,2289,4273,Mauro Nazif,PSB,RO,Norte,NAO
PL 1876/1999,2289,3507,Felipe Maia,DEM,RN,Norte,NAO
PL 1876/1999,2289,3520,Fábio Faria,PSD,RN,Norte,NAO
PL 1876/1999,2289,4271,Dr. Paulo César,PSD,RJ,Sudeste,SIM
PL 1876/1999,2289,3592,Otavio Leite,PSDB,RJ,Sudeste,SIM
PL 1876/1999,2289,4270,Neilton Mulim,PR,RJ,Sudeste,SIM
PL 1876/1999,2289,4269,Hugo Leal,PSC,RJ,Sudeste,SIM
PL 1876/1999,2289,4155,Glauber Braga,PSB,RJ,Sudeste,SIM
PL 1876/1999,2289,4072,Felipe Bornier,PSD,RJ,Sudeste,SIM
PL 1876/1999,2289,4267,Edson Santos,PT,RJ,Sudeste,SIM
PL 1876/1999,2289,4266,Andreia Zito,PSDB,RJ,Sudeste,SIM
PL 1876/1999,2289,4265,Dr. Adilson Soares,PR,RJ,Sudeste,NAO
PL 1876/1999,2289,3998,Alfredo Kaefer,PSDB,PR,Sul,NAO
PL 1876/1999,2289,4264,Ratinho Junior,PSC,PR,Sul,NAO
PL 1876/1999,2289,4263,Angelo Vanhoni,PT,PR,Sul,SIM
PL 1876/1999,2289,4262,André Vargas,PT,PR,Sul,SIM
PL 1876/1999,2289,4261,Osmar Júnior,PCdoB,PI,Nordeste,NAO
PL 1876/1999,2289,3489,Wolney Queiroz,PDT,PE,Nordeste,NAO
PL 1876/1999,2289,4260,Silvio Costa,PTB,PE,Nordeste,NAO
PL 1876/1999,2289,4259,Raul Henry,PMDB,PE,Nordeste,SIM
PL 1876/1999,2289,4421,Pedro Eugênio,PT,PE,Nordeste,SIM
PL 1876/1999,2289,3686,Fernando Coelho Filho,PSB,PE,Nordeste,SIM
PL 1876/1999,2289,3563,Eduardo da Fonte,PP,PE,Nordeste,SIM
PL 1876/1999,2289,3483,Bruno Araújo,PSDB,PE,Nordeste,NAO
PL 1876/1999,2289,3927,Manoel Junior,PMDB,PB,Nordeste,NAO
PL 1876/1999,2289,3565,Efraim Filho,DEM,PB,Nordeste,NAO
PL 1876/1999,2289,4258,Wandenkolk Gonçalves,PSDB,PA,Norte,NAO
PL 1876/1999,2289,3864,Lúcio Vale,PR,PA,Norte,NAO
PL 1876/1999,2289,3797,Beto Faro,PT,PA,Norte,SIM
PL 1876/1999,2289,4257,Lira Maia,DEM,PA,Norte,NAO
PL 1876/1999,2289,4256,Giovanni Queiroz,PDT,PA,Norte,NAO
PL 1876/1999,2289,3945,Elcione Barbalho,PMDB,PA,Norte,SIM
PL 1876/1999,2289,4255,Valtenir Pereira,PSB,MT,CentroOeste,NAO
PL 1876/1999,2289,4761,Homero Pereira,PSD,MT,CentroOeste,NAO
PL 1876/1999,2289,4254,Eliene Lima,PSD,MT,CentroOeste,NAO
PL 1876/1999,2289,3698,Carlos Bezerra,PMDB,MT,CentroOeste,NAO
PL 1876/1999,2289,4253,Marçal Filho,PMDB,MS,CentroOeste,NAO
PL 1876/1999,2289,3747,Rodrigo de Castro,PSDB,MG,Sudeste,SIM
PL 1876/1999,2289,4252,Paulo Piau,PMDB,MG,Sudeste,NAO
PL 1876/1999,2289,3873,Paulo Abi-Ackel,PSDB,MG,Sudeste,NAO
PL 1876/1999,2289,4251,Miguel Corrêa,PT,MG,Sudeste,SIM
PL 1876/1999,2289,5276,Mário de Oliveira,PSC,MG,Sudeste,NAO
PL 1876/1999,2289,3803,Jô Moraes,PCdoB,MG,Sudeste,SIM
PL 1876/1999,2289,3991,Luiz Fernando Faria,PP,MG,Sudeste,NAO
PL 1876/1999,2289,3757,Leonardo Quintão,PMDB,MG,Sudeste,NAO
PL 1876/1999,2289,4250,George Hilton,PRB,MG,Sudeste,SIM
PL 1876/1999,2289,4249,Antônio Roberto,PV,MG,Sudeste,SIM
PL 1876/1999,2289,4499,Antônio Andrade,PMDB,MG,Sudeste,NAO
PL 1876/1999,2289,3926,Aelton Freitas,PR,MG,Sudeste,NAO
PL 1876/1999,2289,4113,Waldir Maranhão,PP,MA,Norte,SIM
PL 1876/1999,2289,4248,Professor Setimo,PMDB,MA,Norte,NAO
PL 1876/1999,2289,4760,Domingos Dutra,PT,MA,Norte,SIM
PL 1876/1999,2289,3749,Cleber Verde,PRB,MA,Norte,SIM
PL 1876/1999,2289,4246,Carlos Brandão,PSDB,MA,Norte,NAO
PL 1876/1999,2289,4245,Íris de Araújo,PMDB,GO,CentroOeste,NAO
PL 1876/1999,2289,3759,Lelo Coimbra,PMDB,ES,Sudeste,NAO
PL 1876/1999,2289,4244,Sueli Vidigal,PDT,ES,Sudeste,NAO
PL 1876/1999,2289,4243,Izalci,PR,DF,CentroOeste,NAO
PL 1876/1999,2289,3985,José Guimarães,PT,CE,Nordeste,SIM
PL 1876/1999,2289,4418,José Airton,PT,CE,Nordeste,SIM
PL 1876/1999,2289,3782,Chico Lopes,PCdoB,CE,Nordeste,NAO
PL 1876/1999,2289,4242,Eudes Xavier,PT,CE,Nordeste,SIM
PL 1876/1999,2289,3837,Sérgio Brito,PSD,BA,Nordeste,NAO
PL 1876/1999,2289,3989,Roberto Britto,PP,BA,Nordeste,SIM
PL 1876/1999,2289,5237,Maurício Trindade,PR,BA,Nordeste,NAO
PL 1876/1999,2289,4241,Marcos Medrado,PDT,BA,Nordeste,NAO
PL 1876/1999,2289,3748,Márcio Marinho,PRB,BA,Nordeste,SIM
PL 1876/1999,2289,3887,João Carlos Bacelar,PR,BA,Nordeste,NAO
PL 1876/1999,2289,4240,Geraldo Simões,PT,BA,Nordeste,SIM
PL 1876/1999,2289,4239,Sebastião Bala Rocha,PDT,AP,Norte,SIM
PL 1876/1999,2289,4415,Dalva Figueiredo,PT,AP,Norte,SIM
PL 1876/1999,2289,4414,Fátima Pelaes,PMDB,AP,Norte,NAO
PL 1876/1999,2289,4238,Rebecca Garcia,PP,AM,Norte,SIM
PL 1876/1999,2289,4236,Francisco Praciano,PT,AM,Norte,SIM
PL 1876/1999,2289,4235,Joaquim Beltrão,PMDB,AL,Nordeste,NAO
PL 1876/1999,2289,4494,Gladson Cameli,PP,AC,Norte,NAO
PL 1876/1999,2289,3811,Flaviano Melo,PMDB,AC,Norte,NAO
PL 1876/1999,2289,3979,Antonio Carlos Mendes Thame,PSDB,SP,Sudeste,NAO
PL 1876/1999,2289,3937,Carlos Sampaio,PSDB,SP,Sudeste,SIM
PL 1876/1999,2289,3739,Jefferson Campos,PSD,SP,Sudeste,NAO
PL 1876/1999,2289,3938,Luiza Erundina,PSB,SP,Sudeste,SIM
PL 1876/1999,2289,4233,Dimas Ramalho,PPS,SP,Sudeste,SIM
PL 1876/1999,2289,4771,Valdemar Costa Neto,PR,SP,Sudeste,NAO
PL 1876/1999,2289,3566,Milton Monti,PR,SP,Sudeste,NAO
PL 1876/1999,2289,3848,Arnaldo Faria de Sá,PTB,SP,Sudeste,NAO
PL 1876/1999,2289,3523,Nelson Marquezelli,PTB,SP,Sudeste,NAO
PL 1876/1999,2289,3551,Vicentinho,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4232,Devanir Ribeiro,PT,SP,Sudeste,SIM
PL 1876/1999,2289,3764,José Mentor,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4231,Ricardo Berzoini,PT,SP,Sudeste,SIM
PL 1876/1999,2289,3680,Ivan Valente,PSOL,SP,Sudeste,SIM
PL 1876/1999,2289,4230,João Paulo Cunha,PT,SP,Sudeste,SIM
PL 1876/1999,2289,3932,Arlindo Chinaglia,PT,SP,Sudeste,SIM
PL 1876/1999,2289,4412,Mendonça Prado,DEM,SE,Nordeste,SIM
PL 1876/1999,2289,4030,Edinho Bez,PMDB,SC,Norte,NAO
PL 1876/1999,2289,4229,Jorge Boeira,PSD,SC,Norte,NAO
PL 1876/1999,2289,4519,João Pizzolatti,PP,SC,Norte,NAO
PL 1876/1999,2289,3744,Onyx Lorenzoni,DEM,RS,Sul,NAO
PL 1876/1999,2289,3595,Osmar Terra,PMDB,RS,Sul,NAO
PL 1876/1999,2289,3546,Darcísio Perondi,PMDB,RS,Sul,NAO
PL 1876/1999,2289,3658,Marco Maia,PT,RS,Sul,ABSTENCAO
PL 1876/1999,2289,3571,Henrique Fontana,PT,RS,Sul,SIM
PL 1876/1999,2289,3681,Paulo Pimenta,PT,RS,Sul,SIM
PL 1876/1999,2289,4228,Enio Bacci,PDT,RS,Sul,SIM
PL 1876/1999,2289,3667,Afonso Hamm,PP,RS,Sul,NAO
PL 1876/1999,2289,3831,Luis Carlos Heinze,PP,RS,Sul,NAO
PL 1876/1999,2289,4226,Natan Donadon,PMDB,RO,Norte,NAO
PL 1876/1999,2289,3880,Marinha Raupp,PMDB,RO,Norte,NAO
PL 1876/1999,2289,4225,Sandra Rosado,PSB,RN,Norte,NAO
PL 1876/1999,2289,4224,Henrique Eduardo Alves,PMDB,RN,Norte,NAO
PL 1876/1999,2289,4477,Fátima Bezerra,PT,RN,Norte,SIM
PL 1876/1999,2289,4476,Alexandre Santos,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,4223,Edson Ezequiel,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,3755,Rodrigo Maia,DEM,RJ,Sudeste,SIM
PL 1876/1999,2289,4222,Arolde de Oliveira,PSD,RJ,Sudeste,NAO
PL 1876/1999,2289,3842,Leonardo Picciani,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,3567,Luiz Sérgio,PT,RJ,Sudeste,SIM
PL 1876/1999,2289,3671,Chico Alencar,PSOL,RJ,Sudeste,SIM
PL 1876/1999,2289,4221,Miro Teixeira,PDT,RJ,Sudeste,SIM
PL 1876/1999,2289,3574,Eduardo Cunha,PMDB,RJ,Sudeste,NAO
PL 1876/1999,2289,3628,Simão Sessim,PP,RJ,Sudeste,SIM
PL 1876/1999,2289,4043,Jair Bolsonaro,PP,RJ,Sudeste,NAO
PL 1876/1999,2289,3898,Alex Canziani,PTB,PR,Sul,NAO
PL 1876/1999,2289,4219,Abelardo Lupion,DEM,PR,Sul,NAO
PL 1876/1999,2289,4129,Giacobo,PR,PR,Sul,NAO
PL 1876/1999,2289,4019,Hermes Parcianello,PMDB,PR,Sul,NAO
PL 1876/1999,2289,3482,Osmar Serraglio,PMDB,PR,Sul,NAO
PL 1876/1999,2289,4218,Reinhold Stephanes,PSD,PR,Sul,NAO
PL 1876/1999,2289,4013,Assis do Couto,PT,PR,Sul,SIM
PL 1876/1999,2289,4217,Dr. Rosinha,PT,PR,Sul,SIM
PL 1876/1999,2289,3670,Dilceu Sperafico,PP,PR,Sul,NAO
PL 1876/1999,2289,3584,Nelson Meurer,PP,PR,Sul,NAO
PL 1876/1999,2289,3785,Júlio Cesar,PSD,PI,Nordeste,NAO
